,NO2,O3,PM10,SO2,WSR,WDR
2023-03-16 21:00:00,0.0186999999999999,0.032,103.0,0.0032,8.6,26.0
2023-03-16 22:00:00,0.0141,0.031,76.0,0.0031,12.1,21.0
2023-03-16 23:00:00,0.0235,0.016,65.0,0.0029,12.7,13.0
2023-03-17 00:00:00,0.0154,0.025,100.0,0.003,11.7,15.0
2023-03-17 01:00:00,0.0224,0.012,94.0,0.0032,6.4,90.0
2023-03-17 02:00:00,0.0304,0.002,99.0,0.0037,3.5,197.0
2023-03-17 03:00:00,0.0261999999999999,0.002,117.0,0.0032,5.8,237.0
2023-03-17 04:00:00,0.0238,0.002,105.0,0.0028,5.1,220.0
2023-03-17 05:00:00,0.0219,0.0105,154.0,0.0028,7.3,250.0
2023-03-17 06:00:00,0.0086,0.019,118.0,0.0027,17.1,121.0
2023-03-17 07:00:00,0.0077,0.023,158.0,0.0027,18.1,122.0
2023-03-17 08:00:00,0.0095,0.022,112.0,0.0026,18.9,117.0
2023-03-17 09:00:00,0.0085,0.022,105.0,0.0025,23.3,121.0
2023-03-17 10:00:00,0.0115,0.02,84.0,0.0024,19.3,111.0
2023-03-17 11:00:00,0.0106,0.022,86.5,0.0023,17.3,103.0
2023-03-17 12:00:00,0.0069,0.028,89.0,0.0023,16.9,99.0
2023-03-17 13:00:00,0.0036,0.035,71.0,0.0025,13.6,65.0
2023-03-17 14:00:00,0.0035,0.036,45.0,0.0028,16.0,44.0
2023-03-17 15:00:00,0.0034,0.039,51.0,0.0025,15.8,74.0
2023-03-17 16:00:00,0.0034,0.039,52.0,0.0025,14.2,55.0
2023-03-17 17:00:00,0.0032,0.04,57.0,0.0025,15.1,54.0
2023-03-17 18:00:00,0.0031,0.039,59.0,0.0027,8.2,41.0
2023-03-17 19:00:00,0.0035,0.036,58.0,0.0034,12.2,41.0
2023-03-17 20:00:00,0.0047,0.031,61.0,0.0036,11.7,42.0
2023-03-17 21:00:00,0.0057,0.03,67.0,0.0035,11.3,40.0
2023-03-17 22:00:00,0.0063,0.03,45.0,0.0043,13.4,48.0
2023-03-17 23:00:00,0.0067,0.031,47.0,0.0048,14.1,45.0
2023-03-18 00:00:00,0.0049,0.033,40.0,0.0042,12.1,44.0
2023-03-18 01:00:00,0.0049,0.033,39.0,0.0036,12.3,47.0
2023-03-18 02:00:00,0.0039,0.035,30.0,0.0107,12.1,45.0
2023-03-18 03:00:00,0.0037,0.035,27.0,0.0038,11.8,41.0
2023-03-18 04:00:00,0.0040999999999999,0.034,25.0,0.003,11.5,67.0
2023-03-18 05:00:00,0.0058,0.029,28.0,0.0027,12.3,91.0
2023-03-18 06:00:00,0.0066,0.028,21.0,0.0027,11.5,90.0
2023-03-18 07:00:00,0.0055,0.03,24.0,0.0025,12.4,75.0
2023-03-18 08:00:00,0.0063,0.03,18.0,0.003,10.6,64.0
2023-03-18 09:00:00,0.0034,0.034,28.0,0.0025,13.3,31.0
2023-03-18 10:00:00,0.0037,0.035,31.0,0.0024,15.1,25.0
2023-03-18 11:00:00,0.004,0.035,32.0,0.0027,16.7,20.0
2023-03-18 12:00:00,0.0054,0.039,41.0,0.0056,14.0,39.0
2023-03-18 13:00:00,0.0056,0.046,52.0,0.0075,11.6,64.0
2023-03-18 14:00:00,0.0063,0.047,39.0,0.0057,11.0,44.0
2023-03-18 15:00:00,0.0058,0.051,41.0,0.0049,13.3,45.0
2023-03-18 16:00:00,0.0053,0.049,58.0,0.0034,13.8,46.0
2023-03-18 17:00:00,0.004,0.05,66.0,0.003,15.7,38.0
2023-03-18 18:00:00,0.0037,0.049,72.0,0.0029,15.2,33.0
2023-03-18 19:00:00,0.0028,0.048,43.0,0.0025,19.4,29.0
2023-03-18 20:00:00,0.0034,0.045,68.0,0.003,17.1,41.0
2023-03-18 21:00:00,0.0047,0.041,59.0,0.0036,13.5,54.0
2023-03-18 22:00:00,0.0042,0.039,49.0,0.0069,17.8,37.0
2023-03-18 23:00:00,0.0045,0.036,40.0,0.0202,13.0,51.0
2023-03-19 00:00:00,0.0059,0.034,18.0,0.0081999999999999,10.5,59.0
2023-03-19 01:00:00,0.0053,0.033,25.0,0.0032,9.6,78.0
2023-03-19 02:00:00,0.0043,0.034,15.0,0.0029,9.4,80.0
2023-03-19 03:00:00,0.0042,0.034,14.0,0.0027,9.4,74.0
2023-03-19 04:00:00,0.0036,0.035,17.0,0.0026,9.5,70.0
2023-03-19 05:00:00,0.003,0.035,13.0,0.0026,8.2,59.0
2023-03-19 06:00:00,0.0026,0.034,13.0,0.003,7.6,68.0
2023-03-19 07:00:00,0.0031,0.032,9.0,0.003,7.8,53.0
2023-03-19 08:00:00,0.0027,0.031,9.0,0.0027,9.7,32.0
2023-03-19 09:00:00,0.0025,0.03,8.0,0.0026,9.8,24.0
2023-03-19 10:00:00,0.0033,0.032,8.0,0.0026,9.9,28.0
2023-03-19 11:00:00,0.0033,0.03,13.0,0.0025,10.8,27.0
2023-03-19 12:00:00,0.0040999999999999,0.028,11.0,0.0025,10.0,29.0
2023-03-19 13:00:00,0.0040999999999999,0.03,7.0,0.0025,10.3,29.0
2023-03-19 14:00:00,0.004,0.032,14.0,0.0025,11.4,27.0
2023-03-19 15:00:00,0.0057,0.031,22.0,0.003,10.3,26.0
2023-03-19 16:00:00,0.0073,0.031,21.0,0.0026,8.9,33.0
2023-03-19 17:00:00,0.0073,0.032,29.0,0.0026,8.8,53.0
2023-03-19 18:00:00,0.0079,0.032,28.0,0.0026,8.4,72.0
2023-03-19 19:00:00,0.0092,0.028,33.0,0.0025,8.1,69.0
2023-03-19 20:00:00,0.0098,0.026,34.0,0.0029,7.5,50.0
2023-03-19 21:00:00,0.006,0.031,36.0,0.0025,10.3,68.0
2023-03-19 22:00:00,0.0065,0.028,24.0,0.0116,8.6,53.0
2023-03-19 23:00:00,0.0064,0.028,23.0,0.0101999999999999,9.8,34.0
2023-03-20 00:00:00,0.0052,0.029,30.0,0.0032,11.7,24.0
2023-03-20 01:00:00,0.0066,0.025,23.0,0.0027,9.0,27.0
2023-03-20 02:00:00,0.0056,0.025,26.0,0.0026,8.3,25.0
2023-03-20 03:00:00,0.0042,0.028,17.0,0.0055,7.0,38.0
2023-03-20 04:00:00,0.0040999999999999,0.026,18.0,0.0096999999999999,3.9,36.0
2023-03-20 05:00:00,0.0059,0.022,17.0,0.0053,2.2,204.0
2023-03-20 06:00:00,0.0075,0.019,16.0,0.0032,2.3,360.0
2023-03-20 07:00:00,0.0048,0.022,16.0,0.0031,3.0,28.0
2023-03-20 08:00:00,0.0047,0.02,20.0,0.0050999999999999,2.3,31.0
2023-03-20 09:00:00,0.0069,0.017,22.0,0.0040999999999999,3.0,15.0
2023-03-20 10:00:00,0.0101999999999999,0.014,23.0,0.0029,1.6,335.0
2023-03-20 11:00:00,0.0101,0.015,29.0,0.003,2.8,49.0
2023-03-20 12:00:00,0.0109,0.017,29.0,0.0031,5.2,90.0
2023-03-20 13:00:00,0.0091,0.025,35.0,0.0029,10.2,103.0
2023-03-20 14:00:00,0.0079,0.028,25.0,0.0029,10.6,76.0
2023-03-20 15:00:00,0.0119,0.027,27.0,0.003,12.3,83.0
2023-03-20 16:00:00,0.0116,0.032,52.0,0.0029,11.5,77.0
2023-03-20 17:00:00,0.0096999999999999,0.04,57.0,0.0029,11.7,60.0
2023-03-20 18:00:00,0.0115,0.037,53.0,0.0048,10.3,44.0
2023-03-20 19:00:00,0.0116,0.03,67.0,0.0059,11.1,80.0
2023-03-20 20:00:00,0.0118,0.026,61.0,0.0044,9.9,58.0
2023-03-20 21:00:00,0.0135,0.022,57.0,0.006,7.2,66.0
2023-03-20 22:00:00,0.0252,0.005,65.0,0.0054,8.2,86.0
2023-03-20 23:00:00,0.0248,0.003,84.0,0.0047,9.9,96.0
2023-03-21 00:00:00,0.0235,0.003,80.0,0.0042,7.8,99.0
2023-03-21 01:00:00,0.02,0.007,66.0,0.0036,8.8,90.0
2023-03-21 02:00:00,0.0171,0.01,51.0,0.0036,6.4,86.0
2023-03-21 03:00:00,0.0092,0.02,50.0,0.0068,4.6,79.0
2023-03-21 04:00:00,0.0146,0.011,44.0,0.0057,3.2,32.0
2023-03-21 05:00:00,0.014,0.012,45.0,0.0047,3.3,341.0
2023-03-21 06:00:00,0.0149,0.01,49.0,0.0045,4.7,227.0
2023-03-21 07:00:00,0.0158,0.006,56.0,0.0046,6.2,238.0
2023-03-21 08:00:00,0.0193,0.003,52.0,0.0044,3.3,243.0
2023-03-21 09:00:00,0.0159,0.004,72.0,0.0037,5.3,227.0
2023-03-21 10:00:00,0.0096,0.015,81.0,0.0034,5.9,261.0
2023-03-21 11:00:00,0.0114,0.02,56.0,0.005,4.9,299.0
2023-03-21 12:00:00,0.009,0.032,61.0,0.0049,4.9,59.0
2023-03-21 13:00:00,0.0127,0.037,66.0,0.0059,11.2,58.0
2023-03-21 14:00:00,0.0112,0.053,99.0,0.0045,14.6,58.0
2023-03-21 15:00:00,0.0135,0.067,87.0,0.0045,12.3,72.0
2023-03-21 16:00:00,0.012,0.081,99.0,0.0040999999999999,11.6,72.0
2023-03-21 17:00:00,0.0134,0.095,95.0,0.004,11.9,79.0
2023-03-21 18:00:00,0.0108,0.088,103.0,0.0046,10.4,54.0
2023-03-21 19:00:00,0.0094,0.082,95.0,0.0073,10.9,40.0
2023-03-21 20:00:00,0.0113,0.053,73.0,0.0081,7.2,43.0
2023-03-21 21:00:00,0.0155,0.042,96.0,0.0042,8.3,23.0
2023-03-21 22:00:00,0.0105,0.032,74.0,0.0034,10.9,15.0
2023-03-21 23:00:00,0.0205,0.015,45.0,0.0053,6.8,64.0
2023-03-22 00:00:00,0.0285,0.004,63.0,0.0059,2.4,86.0
2023-03-22 01:00:00,0.0198999999999999,0.008,104.0,0.0052,2.3833333333333333,50.0
2023-03-22 02:00:00,0.0143,0.011,72.0,0.0040999999999999,2.3666666666666667,26.0
2023-03-22 03:00:00,0.0146,0.008,54.0,0.0059,2.35,73.0
2023-03-22 04:00:00,0.0171,0.004,60.0,0.0048,2.333333333333333,72.0
2023-03-22 05:00:00,0.0150999999999999,0.005,54.0,0.0050999999999999,2.3166666666666664,80.0
2023-03-22 06:00:00,0.017,0.002,64.0,0.0044,2.3,161.0
2023-03-22 07:00:00,0.0163999999999999,0.002,62.0,0.0038,4.2,230.0
2023-03-22 08:00:00,0.0149,0.002,82.0,0.0036,5.4,233.0
2023-03-22 09:00:00,0.0162,0.005,108.0,0.0034,6.6,229.0
2023-03-22 10:00:00,0.0149,0.008,126.0,0.0032,3.1,147.0
2023-03-22 11:00:00,0.0092,0.02,98.0,0.0079,6.1,21.0
2023-03-22 12:00:00,0.0116999999999999,0.021,98.0,0.0116,9.4,48.0
2023-03-22 13:00:00,0.0168,0.029,110.0,0.0081,10.0,44.0
2023-03-22 14:00:00,0.0156,0.049,123.0,0.0052,11.3,62.0
2023-03-22 15:00:00,0.012,0.071,114.0,0.0077,12.1,61.0
2023-03-22 16:00:00,0.0094,0.088,100.0,0.0098,13.4,37.0
2023-03-22 17:00:00,0.0066,0.074,88.0,0.0044,12.6,47.0
2023-03-22 18:00:00,0.0048,0.052,70.0,0.0054,14.8,53.0
2023-03-22 19:00:00,0.0043,0.045,59.0,0.0038,14.9,59.0
2023-03-22 20:00:00,0.0062,0.038,67.0,0.0031,16.7,61.0
2023-03-22 21:00:00,0.0079,0.035,78.0,0.0031,14.0,58.0
2023-03-22 22:00:00,0.0130999999999999,0.026,88.0,0.0138,8.9,50.0
2023-03-22 23:00:00,0.0133,0.014,95.0,0.0128,14.7,28.0
2023-03-23 00:00:00,0.0086,0.016,92.0,0.004,13.3,30.0
2023-03-23 01:00:00,0.0075,0.017,56.0,0.0038,11.6,29.0
2023-03-23 02:00:00,0.0072,0.017,48.0,0.0034,13.2,17.0
2023-03-23 03:00:00,0.0065,0.017,49.0,0.0033,7.8,34.0
2023-03-23 04:00:00,0.0073,0.015,40.0,0.003,8.1,11.0
2023-03-23 05:00:00,0.0073,0.014,43.0,0.003,8.6,12.0
2023-03-23 06:00:00,0.0098,0.01,41.0,0.0035,4.4,42.0
2023-03-23 07:00:00,0.0106,0.009,54.0,0.0034,4.2,351.0
2023-03-23 08:00:00,0.0114,0.007,54.0,0.0033,4.7,332.0
2023-03-23 09:00:00,0.0112,0.009,59.0,0.0032,4.8,13.0
2023-03-23 10:00:00,0.0098,0.013,71.0,0.0033,3.4,5.0
2023-03-23 11:00:00,0.0121,0.017,92.0,0.0036,4.3,62.0
2023-03-23 12:00:00,0.015,0.027,114.0,0.0038,6.3,41.0
2023-03-23 13:00:00,0.0169,0.05,126.0,0.0036,9.0,72.0
2023-03-23 14:00:00,0.0149,0.064,122.0,0.0038,10.4,39.0
2023-03-23 15:00:00,0.0116,0.082,115.0,0.0059,11.2,44.0
2023-03-23 16:00:00,0.0107,0.097,121.0,0.0056,12.7,48.0
2023-03-23 17:00:00,0.0062,0.073,102.0,0.0035,12.7,67.0
2023-03-23 18:00:00,0.0065,0.054,71.0,0.0035,11.9,48.0
2023-03-23 19:00:00,0.0086,0.042,61.0,0.0056,12.8,65.0
2023-03-23 20:00:00,0.009,0.03,65.0,0.0062,13.1,64.0
2023-03-23 21:00:00,0.0114,0.022,72.0,0.0033,11.3,54.0
2023-03-23 22:00:00,0.0123,0.019,67.0,0.0052,11.2,29.0
2023-03-23 23:00:00,0.0143,0.014,66.0,0.007,12.1,30.0
2023-03-24 00:00:00,0.0101,0.017,79.0,0.0033,12.0,20.0
2023-03-24 01:00:00,0.0085,0.019,60.0,0.0031,9.6,28.0
2023-03-24 02:00:00,0.0096,0.016,57.0,0.004,8.5,18.0
2023-03-24 03:00:00,0.0091,0.015,64.0,0.0038,7.6,9.0
2023-03-24 04:00:00,0.0124,0.009,59.0,0.0039,6.3,359.0
2023-03-24 05:00:00,0.0163999999999999,0.003,52.0,0.0035,5.0,301.0
2023-03-24 06:00:00,0.016,0.002,62.0,0.0033,4.5,254.0
2023-03-24 07:00:00,0.0148,0.002,95.0,0.0033,3.5,192.0
2023-03-24 08:00:00,0.0191,0.002,116.0,0.0044,3.5,166.0
2023-03-24 09:00:00,0.0165,0.01,157.0,0.0038,7.9,245.0
2023-03-24 10:00:00,0.0045,0.034,163.0,0.0025,20.3,271.0
2023-03-24 11:00:00,0.0046,0.038,211.0,0.0026,20.6,260.0
2023-03-24 12:00:00,0.0025,0.043,123.0,0.0024,29.7,272.0
2023-03-24 13:00:00,0.0037,0.043,754.0,0.0023,30.0,270.0
2023-03-24 14:00:00,0.0032,0.047,408.0,0.0023,25.5,265.0
2023-03-24 15:00:00,0.0028,0.049,161.0,0.0023,25.6,261.0
2023-03-24 16:00:00,0.0028,0.049,133.0,0.0023,25.6,263.0
2023-03-24 17:00:00,0.0027,0.049,101.0,0.0023,25.9,265.0
2023-03-24 18:00:00,0.0038,0.05,113.0,0.0023,22.2,263.0
2023-03-24 19:00:00,0.005,0.052,59.0,0.0024,16.4,261.0
2023-03-24 20:00:00,0.0083,0.043,36.0,0.0033,15.5,316.0
2023-03-24 21:00:00,0.0116999999999999,0.026,63.0,0.0037,14.1,7.0
2023-03-24 22:00:00,0.0136999999999999,0.022,60.0,0.0029,10.7,15.0
2023-03-24 23:00:00,0.0154,0.018,59.0,0.0039,8.5,27.0
2023-03-25 00:00:00,0.0154,0.018,72.0,0.0042,8.6,17.0
2023-03-25 01:00:00,0.0149,0.019,69.0,0.0038,7.3,44.0
2023-03-25 02:00:00,0.0166,0.015,67.0,0.0046,6.7,40.0
2023-03-25 03:00:00,0.0266,0.003,66.0,0.0145,7.1,103.0
2023-03-25 04:00:00,0.027,0.002,116.0,0.0063,6.0,192.0
2023-03-25 05:00:00,0.0238999999999999,0.002,93.0,0.0048,7.3,236.0
2023-03-25 06:00:00,0.0214,0.002,102.0,0.004,5.9,174.0
2023-03-25 07:00:00,0.019,0.006,100.0,0.0068,5.9,325.0
2023-03-25 08:00:00,0.0118,0.02,80.0,0.0059,3.5,321.0
2023-03-25 09:00:00,0.0264,0.005,49.0,0.0046,5.9,215.0
2023-03-25 10:00:00,0.0152,0.023,100.0,0.0032,6.7,179.0
2023-03-25 11:00:00,0.0107,0.034,71.0,0.0087,11.0,94.0
2023-03-25 12:00:00,0.0037,0.047,102.0,0.0038,13.1,69.0
2023-03-25 13:00:00,0.0033,0.05,66.0,0.0027,14.1,68.0
2023-03-25 14:00:00,0.0040999999999999,0.052,72.0,0.0042,12.2,63.0
2023-03-25 15:00:00,0.0035,0.058,61.0,0.0039,14.2,70.0
2023-03-25 16:00:00,0.0044,0.065,83.0,0.0033,12.3,61.0
2023-03-25 17:00:00,0.0069,0.079,79.0,0.0031,11.9,75.0
2023-03-25 18:00:00,0.0062,0.078,114.0,0.0048,14.9,75.0
2023-03-25 19:00:00,0.0064,0.059,104.0,0.005,16.7,74.0
2023-03-25 20:00:00,0.0067,0.051,79.0,0.0032,15.9,68.0
2023-03-25 21:00:00,0.0079,0.045,105.0,0.003,16.0,67.0
2023-03-25 22:00:00,0.0105,0.038,71.0,0.0034,11.2,63.0
2023-03-25 23:00:00,0.0116999999999999,0.034,60.0,0.0257,9.7,38.0
2023-03-26 00:00:00,0.0112,0.031,60.0,0.0037,9.9,27.0
2023-03-26 01:00:00,0.0136,0.026,59.0,0.0053,10.5,33.0
2023-03-26 02:00:00,0.0084,0.021,80.0,0.0065,9.2,41.0
2023-03-26 03:00:00,0.0055,0.022,67.0,0.004,11.5,6.0
2023-03-26 04:00:00,0.0042,0.022,51.0,0.0032,8.4,19.0
2023-03-26 05:00:00,0.0074,0.016,75.0,0.0033,5.2,50.0
2023-03-26 06:00:00,0.0085,0.013,70.0,0.0029,4.4,282.0
2023-03-26 07:00:00,0.0156,0.003,60.0,0.003,4.8,229.0
2023-03-26 08:00:00,0.0138,0.003,71.0,0.0029,7.2,242.0
2023-03-26 09:00:00,0.0147,0.005,91.0,0.0029,7.6,248.0
2023-03-26 10:00:00,0.0146,0.011,85.0,0.0031,7.9,246.0
2023-03-26 11:00:00,0.0127,0.022,77.0,0.007,5.9,260.0
2023-03-26 12:00:00,0.0086,0.036,89.0,0.0070999999999999,6.0,348.0
2023-03-26 13:00:00,0.0133,0.039,64.0,0.0101999999999999,6.9,58.0
2023-03-26 14:00:00,0.0108,0.059,23.0,0.0062,8.0,74.0
2023-03-26 15:00:00,0.0085,0.082,50.0,0.0040999999999999,9.8,87.0
2023-03-26 16:00:00,0.0096,0.095,77.0,0.0043,11.2,89.0
2023-03-26 17:00:00,0.0108,0.095,65.0,0.0039,13.6,94.0
2023-03-26 18:00:00,0.0113,0.09,70.0,0.0038,13.3,88.0
2023-03-26 19:00:00,0.0115,0.079,69.0,0.0074,12.8,69.0
2023-03-26 20:00:00,0.0091,0.059,85.0,0.0418,11.3,44.0
2023-03-26 21:00:00,0.0096,0.029,95.0,0.0068,10.9,26.0
2023-03-26 22:00:00,0.0105,0.024,110.0,0.0050999999999999,9.1,28.0
2023-03-26 23:00:00,0.0112,0.021,79.0,0.0037,10.0,25.0
2023-03-27 00:00:00,0.0091,0.025,66.0,0.0033,10.1,28.0
2023-03-27 01:00:00,0.0128,0.018,50.0,0.0033,11.5,28.0
2023-03-27 02:00:00,0.0086,0.017,64.0,0.0039,10.6,32.0
2023-03-27 03:00:00,0.0048,0.017,56.0,0.0033,9.2,37.0
2023-03-27 04:00:00,0.0055,0.013,66.0,0.0029,7.7,42.0
2023-03-27 05:00:00,0.0088,0.01,65.0,0.0045,8.7,98.0
2023-03-27 06:00:00,0.0101999999999999,0.008,68.0,0.0035,8.6,89.0
2023-03-27 07:00:00,0.0115,0.007,63.0,0.0035,6.5,78.0
2023-03-27 08:00:00,0.0135,0.005,73.0,0.0033,3.9,72.0
2023-03-27 09:00:00,0.0125,0.007,17.0,0.0033,5.1,41.0
2023-03-27 10:00:00,0.0104,0.01,62.0,0.0037,5.9,19.0
2023-03-27 11:00:00,0.013,0.013,107.0,0.0037,9.0,19.0
2023-03-27 12:00:00,0.0119,0.02,104.0,0.004,11.2,33.0
2023-03-27 13:00:00,0.0121999999999999,0.036,108.0,0.0057,11.1,70.0
2023-03-27 14:00:00,0.0103,0.054,106.0,0.0074,13.2,83.0
2023-03-27 15:00:00,0.0078,0.064,92.0,0.0055,11.9,62.0
2023-03-27 16:00:00,0.0065,0.071,77.0,0.0045,13.5,39.0
2023-03-27 17:00:00,0.0055,0.068,83.0,0.0055,12.7,34.0
2023-03-27 18:00:00,0.0054,0.054,73.0,0.0058,12.7,68.0
2023-03-27 19:00:00,0.0054,0.044,63.0,0.0045,14.5,79.0
2023-03-27 20:00:00,0.0064,0.035,60.0,0.0046,11.7,65.0
2023-03-27 21:00:00,0.0073,0.028,67.0,0.0039,10.1,56.0
2023-03-27 22:00:00,0.0139,0.016,69.0,0.0043,10.2,32.0
2023-03-27 23:00:00,0.0149,0.014,88.0,0.0035,12.4,18.0
2023-03-28 00:00:00,0.0116,0.015,94.0,0.0058,8.9,37.0
2023-03-28 01:00:00,0.0069,0.019,75.0,0.0035,8.6,37.0
2023-03-28 02:00:00,0.0087,0.014,75.0,0.0036,8.3,34.0
2023-03-28 03:00:00,0.0072,0.015,64.0,0.003,10.2,22.0
2023-03-28 04:00:00,0.0074,0.014,70.0,0.0027,10.0,21.0
2023-03-28 05:00:00,0.0085,0.011,67.0,0.0027,11.2,17.0
2023-03-28 06:00:00,0.0076,0.012,72.0,0.0026,11.1,27.0
2023-03-28 07:00:00,0.0053,0.015,66.0,0.0033,8.8,31.0
2023-03-28 08:00:00,0.0059,0.012,64.0,0.0028,10.0,24.0
2023-03-28 09:00:00,0.0054,0.012,83.0,0.0026,13.1,24.0
2023-03-28 10:00:00,0.0057,0.01,68.0,0.0025,11.9,26.0
2023-03-28 11:00:00,0.0046,0.015,68.0,0.0027,9.9,55.0
2023-03-28 12:00:00,0.0067,0.015,55.0,0.0032,10.7,56.0
2023-03-28 13:00:00,0.0054,0.018,66.0,0.0027,12.9,65.0
2023-03-28 14:00:00,0.0047,0.026,54.0,0.0031,17.9,68.0
2023-03-28 15:00:00,0.0074,0.028,30.0,0.003,25.7,102.0
2023-03-28 16:00:00,0.0089,0.027,52.0,0.0025,24.0,109.0
2023-03-28 17:00:00,0.0089,0.027,49.0,0.0024,22.4,108.0
2023-03-28 18:00:00,0.0089,0.025,36.0,0.0023,19.1,102.0
2023-03-28 19:00:00,0.0113,0.023,28.0,0.0023,17.1,104.0
2023-03-28 20:00:00,0.0126,0.028,15.0,0.0023,17.8,107.0
2023-03-28 21:00:00,0.0087,0.033,16.0,0.0023,14.7,86.0
2023-03-28 22:00:00,0.0099,0.032,25.0,0.0022,13.8,88.0
2023-03-28 23:00:00,0.0094,0.034,22.0,0.0026,10.5,65.0
2023-03-29 00:00:00,0.0087,0.035,29.0,0.0025,9.4,57.0
2023-03-29 01:00:00,0.0096,0.034,32.0,0.0029,9.9,46.0
2023-03-29 02:00:00,0.0119,0.031,29.0,0.0024,9.3,99.0
2023-03-29 03:00:00,0.0085,0.036,29.0,0.0023,7.6,79.0
2023-03-29 04:00:00,0.0105,0.032,34.0,0.0026,7.4,48.0
2023-03-29 05:00:00,0.0112,0.028,25.0,0.0029,6.9,42.0
2023-03-29 06:00:00,0.0139,0.021,29.0,0.0028,6.6,71.0
2023-03-29 07:00:00,0.0167,0.018,32.0,0.0034,6.1,72.0
2023-03-29 08:00:00,0.0159,0.022,32.0,0.0026,6.1,48.0
2023-03-29 09:00:00,0.02,0.016,26.0,0.0027,5.4,119.0
2023-03-29 10:00:00,0.021,0.015,56.0,0.0033,4.6,50.0
2023-03-29 11:00:00,0.0144,0.024,45.0,0.0046,5.5,31.0
2023-03-29 12:00:00,0.0079,0.033,33.0,0.0035,7.0,20.0
2023-03-29 13:00:00,0.0116999999999999,0.027,36.0,0.0029,6.6,30.0
2023-03-29 14:00:00,0.0150999999999999,0.027,35.0,0.0034,6.5,50.0
2023-03-29 15:00:00,0.0161,0.027,29.0,0.0040999999999999,7.4,67.0
2023-03-29 16:00:00,0.0156,0.026,34.0,0.0033,8.7,67.0
2023-03-29 17:00:00,0.0171,0.024,31.0,0.0028,7.6,57.0
2023-03-29 18:00:00,0.0186999999999999,0.026,30.0,0.0032,8.1,62.0
2023-03-29 19:00:00,0.0201,0.021,38.0,0.0029,10.3,86.0
2023-03-29 20:00:00,0.0175,0.022,31.0,0.0026,9.9,70.0
2023-03-29 21:00:00,0.0177,0.02,36.0,0.004,6.3,58.0
2023-03-29 22:00:00,0.0173,0.017,38.0,0.0259,5.4,45.0
2023-03-29 23:00:00,0.0157,0.017,43.0,0.0424,5.6,49.0
2023-03-30 00:00:00,0.0167,0.014,46.0,0.0228,7.1,77.0
2023-03-30 01:00:00,0.0201,0.01,48.0,0.0044,7.4,81.0
2023-03-30 02:00:00,0.0198,0.01,45.0,0.0033,6.8,108.0
2023-03-30 03:00:00,0.0165,0.013,26.0,0.0029,3.5,34.0
2023-03-30 04:00:00,0.015,0.013,25.0,0.0028,4.4,293.0
2023-03-30 05:00:00,0.0139,0.01,37.0,0.0027,4.1,4.0
2023-03-30 06:00:00,0.0166,0.005,28.0,0.0028,3.2,129.0
2023-03-30 07:00:00,0.0168,0.003,48.0,0.0029,4.2,24.0
2023-03-30 08:00:00,0.0168,0.003,54.0,0.0032,2.2,35.0
2023-03-30 09:00:00,0.017,0.004,68.0,0.0031,1.7,29.0
2023-03-30 10:00:00,0.0206,0.003,75.0,0.0032,1.9,33.0
2023-03-30 11:00:00,0.0205,0.005,105.0,0.0062,4.5,19.0
2023-03-30 12:00:00,0.0243999999999999,0.008,102.0,0.0040999999999999,3.5,320.0
2023-03-30 13:00:00,0.0209,0.015,102.0,0.0037,3.9,5.0
2023-03-30 14:00:00,0.0236,0.02,91.0,0.0038,6.1,74.0
2023-03-30 15:00:00,0.0258,0.025,112.0,0.0035,9.3,46.0
2023-03-30 16:00:00,0.0311,0.032,128.0,0.0033,9.8,44.0
2023-03-30 17:00:00,0.0255,0.038,146.0,0.0033,9.8,23.0
2023-03-30 18:00:00,0.0209,0.042,135.0,0.0036,7.5,41.0
2023-03-30 19:00:00,0.0198,0.035,122.0,0.0052,8.3,45.0
2023-03-30 20:00:00,0.0286,0.015,107.0,0.0048,6.4,75.0
2023-03-30 21:00:00,0.0332999999999999,0.006,112.0,0.0038,4.4,54.0
2023-03-30 22:00:00,0.0337,0.003,128.0,0.0054,3.4,309.0
2023-03-30 23:00:00,0.0325,0.002,132.0,0.0052,3.5,211.0
2023-03-31 00:00:00,0.0278999999999999,0.002,136.0,0.0042,6.3,93.0
2023-03-31 01:00:00,0.026,0.003,142.0,0.0043,6.3,99.0
2023-03-31 02:00:00,0.0249,0.002,103.0,0.005,6.0,108.0
2023-03-31 03:00:00,0.0146,0.011,85.0,0.0046,4.2,55.0
2023-03-31 04:00:00,0.0093,0.017,67.0,0.0070999999999999,4.5,36.0
2023-03-31 05:00:00,0.0165,0.007,59.0,0.007,3.1,301.0
2023-03-31 06:00:00,0.0177,0.002,58.0,0.0045,3.0,238.0
2023-03-31 07:00:00,0.0153,0.002,72.0,0.0038,4.5,240.0
2023-03-31 08:00:00,0.0138,0.002,91.0,0.0034,4.2,226.0
2023-03-31 09:00:00,0.0156,0.003,103.0,0.0032,4.8,236.0
2023-03-31 10:00:00,0.0143,0.007,140.0,0.0032,7.3,233.0
2023-03-31 11:00:00,0.0138,0.017,101.0,0.0039,5.0,129.0
2023-03-31 12:00:00,0.0188,0.026,94.0,0.0047,7.1,67.0
2023-03-31 13:00:00,0.0195,0.043,140.0,0.0053,8.2,65.0
2023-03-31 14:00:00,0.0243,0.067,143.0,0.0053,10.5,73.0
