,NO,NO2,O3,PM10,PM2.5,WSR,WDV
2023-01-30 12:00:00,20.1,41.8,24.0,159.0,41.26,9.4,68.0
2023-01-30 13:00:00,15.5,29.8,28.0,126.0,28.4,10.3,50.0
2023-01-30 14:00:00,4.7,14.9,54.0,89.0,25.14,14.3,57.0
2023-01-30 15:00:00,4.0,11.1,43.0,79.0,26.9,14.1,360.0
2023-01-30 16:00:00,5.2,12.0,32.0,79.0,25.27,16.5,62.0
2023-01-30 17:00:00,5.3,12.2,26.0,81.0,24.34,16.6,67.0
2023-01-30 18:00:00,4.8,13.5,21.0,71.0,23.46,15.5,68.0
2023-01-30 19:00:00,4.1,15.1,18.0,61.0,24.05,13.0,65.0
2023-01-30 20:00:00,10.0,20.1,7.0,61.0,19.96,11.2,24.0
2023-01-30 21:00:00,12.4,18.0,3.0,64.0,15.39,9.9,26.0
2023-01-30 22:00:00,13.8,16.5,3.0,63.0,13.96,9.6,19.0
2023-01-30 23:00:00,21.1,16.7,3.0,58.0,15.52,8.9,16.0
2023-01-31 00:00:00,21.7,15.4,3.2,63.0,22.57,8.8,8.0
2023-01-31 01:00:00,16.0,14.6,3.4,62.0,17.2,9.1,3.0
2023-01-31 02:00:00,10.7,13.4,3.6,35.0,10.77,7.7,17.0
2023-01-31 03:00:00,16.9,11.9,3.8,26.0,15.85,6.6,56.0
2023-01-31 04:00:00,10.3,9.8,4.0,33.0,13.42,6.9,68.0
2023-01-31 05:00:00,23.5,10.8,3.0,34.0,23.14,5.9,44.0
2023-01-31 06:00:00,24.9,10.4,3.0,42.0,22.4,5.6,71.0
2023-01-31 07:00:00,32.4,10.7,3.0,37.0,26.13,4.7,58.0
2023-01-31 08:00:00,36.8,10.4,3.5,41.0,22.9,5.6,73.0
2023-01-31 09:00:00,52.0,11.2,4.0,39.0,27.5,5.9,49.0
2023-01-31 10:00:00,58.7,11.7,4.0,48.0,29.18,6.6,47.0
2023-01-31 11:00:00,44.7,11.6,4.0,53.0,23.0,8.2,44.0
2023-01-31 12:00:00,34.2,11.2,4.333333333333333,46.0,18.4,8.1,29.0
2023-01-31 13:00:00,23.8,10.8,4.666666666666667,40.0,15.76,8.4,14.0
2023-01-31 14:00:00,22.4,11.3,5.0,32.0,19.88,8.4,16.0
2023-01-31 15:00:00,20.1,12.4,4.0,35.0,15.09,8.5,21.0
2023-01-31 16:00:00,15.1,11.6,5.0,37.0,13.5,8.9,16.0
2023-01-31 17:00:00,17.3,12.3,4.0,45.0,12.52,8.5,22.0
2023-01-31 18:00:00,19.3,13.1,4.0,45.0,11.52,8.8,42.0
2023-01-31 19:00:00,22.2,14.2,3.0,40.0,14.67,8.8,57.0
2023-01-31 20:00:00,18.0,14.6,3.0,35.0,14.64,10.4,76.0
2023-01-31 21:00:00,18.0,14.7,3.0,29.0,13.28,7.7,70.0
2023-01-31 22:00:00,15.0,15.0,4.0,27.0,12.16,7.0,54.0
2023-01-31 23:00:00,9.2,15.9,4.0,25.0,8.56,7.3,63.0
2023-02-01 00:00:00,6.4,14.0,5.0,25.0,7.44,7.4,52.0
2023-02-01 01:00:00,3.6,12.1,6.0,25.0,6.32,7.5,41.0
2023-02-01 02:00:00,3.5,11.8,6.0,21.0,8.29,6.7,67.0
2023-02-01 03:00:00,3.3,12.1,7.0,18.0,9.3,5.4,48.0
2023-02-01 04:00:00,6.1,13.9,4.0,24.0,15.66,5.7,73.0
2023-02-01 05:00:00,8.0,14.9,3.0,31.0,20.2,5.8,71.0
2023-02-01 06:00:00,9.6,14.6,4.0,32.0,19.91,6.6,67.0
2023-02-01 07:00:00,16.9,15.7,3.0,38.0,17.38,5.9,54.0
2023-02-01 08:00:00,31.3,16.2,4.0,39.0,35.2,6.6,58.0
2023-02-01 09:00:00,29.2,16.9,4.0,59.0,27.97,6.2,52.0
2023-02-01 10:00:00,40.5,17.8,4.0,58.0,46.78,7.0,57.0
2023-02-01 11:00:00,34.7,18.6,5.0,82.0,38.63,5.7,54.0
2023-02-01 12:00:00,36.5,19.1,5.0,83.0,40.51,5.3,39.0
2023-02-01 13:00:00,38.8,20.2,5.0,82.0,47.57,3.9,26.0
2023-02-01 14:00:00,35.1,20.6,5.5,87.0,50.42,4.7,15.0
2023-02-01 15:00:00,29.5,21.3,6.0,98.0,42.75,4.8,34.0
2023-02-01 16:00:00,19.8,21.7,6.0,86.0,34.04,6.6,47.0
2023-02-01 17:00:00,24.1,21.7,5.0,67.0,34.79,7.4,84.0
2023-02-01 18:00:00,27.5,21.1,4.0,73.0,39.84,6.3,73.0
2023-02-01 19:00:00,41.5,18.5,4.0,103.0,44.99,6.3,58.0
2023-02-01 20:00:00,27.7,16.4,4.0,71.0,24.99,7.3,49.0
2023-02-01 21:00:00,12.6,18.3,3.75,43.0,16.82,6.9,4.0
2023-02-01 22:00:00,9.5,17.9,3.5,42.0,17.28,5.9,13.0
2023-02-01 23:00:00,10.1,17.4,3.25,37.0,14.44,4.5,9.0
2023-02-02 00:00:00,15.2,17.8,3.0,29.0,18.55,4.6,8.0
2023-02-02 01:00:00,17.1,18.0,3.0,33.0,22.86,4.6,15.0
2023-02-02 02:00:00,17.2,18.1,3.0,44.0,30.13,4.0,41.0
2023-02-02 03:00:00,15.9,18.4,3.5,51.0,29.57,3.9,14.0
2023-02-02 04:00:00,18.0,18.7,4.0,59.0,33.58,3.5,29.0
2023-02-02 05:00:00,18.1,18.5,3.0,60.0,46.55,3.5,54.0
2023-02-02 06:00:00,15.6,17.9,4.0,77.0,41.49,3.5,53.0
2023-02-02 07:00:00,26.7,17.7,4.0,77.0,42.67,3.6,52.0
2023-02-02 08:00:00,41.5,18.3,4.0,95.0,37.64,4.7,24.0
2023-02-02 09:00:00,46.7,18.7,4.333333333333333,89.0,35.43,4.5,28.0
2023-02-02 10:00:00,41.8,17.9,4.666666666666667,81.0,33.21,6.0,27.0
2023-02-02 11:00:00,32.3,16.8,5.0,80.0,28.64,5.6,6.0
2023-02-02 12:00:00,34.4,17.4,5.0,75.0,30.59,3.5,23.0
2023-02-02 13:00:00,39.8,19.9,7.0,76.0,37.71,3.6,46.0
2023-02-02 14:00:00,24.5,20.6,14.0,74.0,36.2,4.6,349.0
2023-02-02 15:00:00,18.6,23.6,18.0,71.0,34.94,4.6,31.0
2023-02-02 16:00:00,20.0,32.2,17.0,70.0,39.51,5.8,116.0
2023-02-02 17:00:00,11.8,26.9,19.0,84.0,27.27,7.0,94.0
2023-02-02 18:00:00,6.9,32.9,27.0,74.0,34.24,9.2,59.0
2023-02-02 19:00:00,10.0,34.2,9.0,84.0,38.58,6.6,66.0
2023-02-02 20:00:00,20.6,33.0,4.0,77.0,39.61,3.6,74.0
2023-02-02 21:00:00,33.7,30.8,4.0,73.0,40.17,2.0,215.0
2023-02-02 22:00:00,28.0,26.5,4.0,73.0,27.61,2.2,202.0
2023-02-02 23:00:00,29.5,22.9,4.8,60.0,23.57,1.8,252.0
2023-02-03 00:00:00,39.0,21.6,5.6,54.0,23.96,1.8,245.0
2023-02-03 01:00:00,38.9,19.5,6.4,51.0,20.29,1.9,169.0
2023-02-03 02:00:00,54.1,20.0,7.2,51.0,28.97,2.5,133.0
2023-02-03 03:00:00,15.7,20.4,8.0,61.0,20.49,5.8,82.0
2023-02-03 04:00:00,3.3,14.8,13.0,47.0,11.95,6.9,74.0
2023-02-03 05:00:00,3.8,19.2,7.0,34.0,15.25,4.7,118.0
2023-02-03 06:00:00,3.7,14.9,7.0,37.0,12.93,1.8,202.0
2023-02-03 07:00:00,28.9,20.3,4.0,39.0,15.44,2.9,228.0
2023-02-03 08:00:00,60.8,21.8,4.0,42.0,20.05,2.2,259.0
2023-02-03 09:00:00,33.1,22.3,5.0,53.0,22.07,3.9,227.0
2023-02-03 10:00:00,24.0,21.8,11.0,56.0,30.86,4.6,115.0
2023-02-03 11:00:00,33.2,28.1,12.0,80.0,33.08,6.6,33.0
2023-02-03 12:00:00,18.4,23.5,18.0,92.0,32.11,6.2,38.0
2023-02-03 13:00:00,11.5,21.0,28.0,74.0,30.9,6.7,34.0
2023-02-03 14:00:00,8.7,19.7,33.0,65.0,21.75,8.5,91.0
2023-02-03 15:00:00,5.7,13.6,40.0,66.0,14.08,8.6,69.0
2023-02-03 16:00:00,5.1,12.6,41.0,51.0,11.32,9.0,59.0
2023-02-03 17:00:00,4.4,14.2,42.0,44.0,12.63,9.9,86.0
2023-02-03 18:00:00,4.3,20.9,38.0,49.0,14.31,10.5,68.0
